#{"t_start": 1718039271.8172429, "env_id": null}
r,l,t
559.5399,250,2492.84752
607.5823,250,2493.372871
597.50964,250,2493.461409
588.559,250,2493.672902
587.44916,250,2493.907792
584.4563,250,2494.690828
528.8143,250,2496.576921
583.95294,250,2496.601847
624.15497,250,2496.675536
616.95374,250,2497.696188
575.7686,250,2497.747579
585.4886,250,2498.153838
589.0441,250,2498.760721
571.4743,250,2499.299974
627.3434,250,2499.391994
585.76074,250,2499.61009
591.80365,250,2499.835444
591.57153,250,2500.615184
622.34485,250,2502.455647
383.36694,250,2502.484892
511.26163,250,2502.565822
565.4465,250,2503.546058
578.9674,250,2503.590103
592.18085,250,2503.988549
589.23834,250,2504.587782
594.42303,250,2505.116003
437.25076,250,2505.21496
627.1155,250,2505.41981
589.62964,250,2505.649821
573.95807,250,2506.392232
583.0192,250,2508.232465
585.0274,250,2508.255476
609.26166,250,2508.325044
584.42163,250,2509.274271
582.12585,250,2509.326599
605.88885,250,2509.735675
627.4835,250,2510.322673
565.05347,250,2510.840497
584.50885,250,2510.933865
594.2496,250,2511.144189
628.7106,250,2511.379523
602.28894,250,2512.123795
612.7689,250,2513.954443
569.96204,250,2513.979942
564.8264,250,2514.053942
-71.77249,34,2514.752264
629.74774,250,2515.030462
588.2373,250,2515.076839
594.4267,250,2515.464308
611.8513,250,2516.063574
501.31537,250,2516.58821
597.2068,250,2516.677846
572.72125,250,2516.887793
602.72284,250,2517.111006
484.14047,250,2517.860597
495.0142,250,2519.696848
610.16144,250,2519.766412
608.36145,250,2520.448002
571.9017,250,2520.727187
563.7281,250,2520.777395
549.7605,250,2521.161788
614.15845,250,2521.755868
463.1928,250,2522.277065
617.6763,250,2522.374931
587.3391,250,2522.570916
608.0308,250,2522.798298
581.8566,250,2523.54544
614.9888,250,2525.373239
564.3902,250,2525.444714
555.6673,250,2526.130857
596.22046,250,2526.406192
603.6415,250,2526.45217
604.1863,250,2526.841312
622.81683,250,2527.423388
575.76404,250,2527.956127
589.2105,250,2528.049373
591.67505,250,2528.260613
581.8268,250,2528.491459
517.0109,250,2529.250405
601.1469,250,2531.130775
620.5424,250,2531.199407
576.04297,250,2531.88622
592.2402,250,2532.175016
602.06006,250,2532.223176
614.3368,250,2532.612208
586.0822,250,2533.218327
581.623,250,2533.75698
579.5348,250,2533.852213
586.7766,250,2534.064517
576.6624,250,2534.297029
601.02545,250,2535.05721
585.9601,250,2536.92563
572.4788,250,2536.995778
588.71875,250,2537.671301
573.5047,250,2537.940209
615.5296,250,2537.987386
453.2039,250,2538.381937
618.44025,250,2538.985447
568.0952,250,2539.503069
501.35233,250,2539.601588
605.32306,250,2539.80406
581.1031,250,2540.030877
604.4923,250,2540.790195
600.67053,250,2542.655854
507.9388,250,2542.724208
588.96515,250,2543.426864
612.4517,250,2543.706524
603.9879,250,2543.756118
448.5313,250,2544.155565
605.3933,250,2544.745651
609.83765,250,2545.269191
598.3806,250,2545.363349
583.51416,250,2545.572645
601.7653,250,2545.806921
571.5366,250,2546.571264
585.0955,250,2548.425784
588.1929,250,2548.496986
536.2102,250,2549.188082
618.46985,250,2549.466406
626.2118,250,2549.513643
569.1559,250,2549.89767
579.70667,250,2550.50111
584.222,250,2551.024979
610.14197,250,2551.112737
623.02527,250,2551.33023
611.65955,250,2551.560493
588.7837,250,2552.303707
545.03577,250,2554.124826
629.3714,250,2554.189765
554.17163,250,2554.888645
614.0595,250,2555.169482
577.93286,250,2555.215374
588.6455,250,2555.605223
562.3588,250,2556.19952
578.8505,250,2556.725613
593.1378,250,2556.820724
604.2884,250,2557.030907
614.17725,250,2557.253855
608.1691,250,2558.018094
584.8564,250,2559.854701
618.2031,250,2559.92177
587.9026,250,2560.604515
597.65393,250,2560.874
573.8207,250,2560.920941
596.4058,250,2561.316368
626.97205,250,2561.91197
630.66455,250,2562.4426
588.8207,250,2562.540895
623.1554,250,2562.751482
582.6097,250,2562.977963
584.0223,250,2563.760353
461.21307,250,2565.623891
606.85724,250,2565.698115
608.8933,250,2566.381811
598.60596,250,2566.65789
605.41675,250,2566.703152
601.90326,250,2567.103532
610.53595,250,2567.696368
601.81964,250,2568.245697
615.5836,250,2568.335329
588.22675,250,2568.54179
540.6626,250,2568.777601
588.9822,250,2569.534235
608.404,250,2571.419681
611.8508,250,2571.48715
218.75812,221,2571.794661
605.1464,250,2572.192236
572.5578,250,2572.513756
618.3611,250,2572.913785
610.63336,250,2573.502568
622.05695,250,2574.034652
573.1707,250,2574.13068
581.2015,250,2574.335656
593.9148,250,2574.568426
559.54144,250,2575.334721
621.7729,250,2577.18536
578.70935,250,2577.258188
599.9016,250,2577.547708
596.3629,250,2577.931185
614.74896,250,2578.254774
603.70087,250,2578.642049
558.2112,250,2579.248134
608.2787,250,2579.780907
618.2262,250,2579.877587
601.54016,250,2580.092629
548.495,250,2580.327164
604.5272,250,2581.093294
497.8798,250,2582.946489
588.2285,250,2583.01627
520.9136,250,2583.310658
598.9673,250,2583.695501
617.64746,250,2584.027498
578.63916,250,2584.420018
564.5029,250,2585.012701
562.14856,250,2585.541351
588.1082,250,2585.634062
563.8331,250,2585.846047
567.5899,250,2586.085125
625.3519,250,2586.826089
564.8162,250,2588.705342
576.5825,250,2588.777328
566.1699,250,2589.069652
576.95886,250,2589.461539
500.3617,250,2589.786062
585.6892,250,2590.16492
591.4929,250,2590.751931
604.0456,250,2591.277928
585.0714,250,2591.378528
457.0497,250,2591.5881
566.7341,250,2591.829196
577.7507,250,2592.598789
575.6342,250,2594.471206
600.92365,250,2594.547511
611.20654,250,2594.847002
571.29626,250,2595.247049
600.87665,250,2595.570478
578.91895,250,2595.965049
569.4662,250,2596.567243
585.7945,250,2597.108854
588.894,250,2597.204691
596.11993,250,2597.421987
580.0887,250,2597.644811
558.4852,250,2598.411835
555.1865,250,2600.288364
583.1844,250,2600.353868
585.50354,250,2600.658109
608.8051,250,2601.051239
612.51404,250,2601.375498
599.606,250,2601.769403
628.71344,250,2602.366826
551.1058,250,2602.888834
590.24274,250,2602.97614
595.67035,250,2603.184494
578.07587,250,2603.424448
526.44586,250,2604.178106
608.8549,250,2606.030726
611.8184,250,2606.100036
596.2684,250,2606.395716
386.48557,250,2606.791116
572.4863,250,2607.10833
582.25696,250,2607.498374
539.0926,250,2608.085907
548.238,250,2608.611651
570.617,250,2608.708042
572.19464,250,2608.93233
613.7492,250,2609.168777
602.27344,250,2609.923302
596.4973,250,2611.778493
581.0151,250,2611.850031
623.5488,250,2612.14548
600.6279,250,2612.540755
498.0368,250,2612.863256
589.512,250,2613.238489
564.7484,250,2613.836835
585.1395,250,2614.373228
574.16907,250,2614.468247
620.6698,250,2614.679828
636.2682,250,2614.908381
598.53674,250,2615.645546
612.9759,250,2617.483609
585.99133,250,2617.551747
555.14294,250,2617.855057
583.5529,250,2618.246346
573.84796,250,2618.572859
590.2381,250,2618.973275
566.6254,250,2619.573032
608.6681,250,2620.099981
611.8971,250,2620.19273
618.55756,250,2620.41095
641.0259,250,2620.652939
556.3453,250,2621.406064
589.2024,250,2623.295182
575.8279,250,2623.366965
593.96533,250,2623.677868
577.2553,250,2624.084255
575.25574,250,2624.417659
574.41547,250,2624.802751
579.428,250,2625.413529
579.63873,250,2625.937591
606.9098,250,2626.032203
579.7915,250,2626.236811
563.8853,250,2626.48229
598.27625,250,2627.252855
623.603,250,2629.124378
564.7414,250,2629.191354
578.14575,250,2629.491242
599.6808,250,2629.890523
589.43713,250,2630.206461
611.65564,250,2630.607879
552.0506,250,2631.201652
442.93552,250,2631.72516
607.55304,250,2631.818314
600.5576,250,2632.027492
576.4771,250,2632.259925
591.7895,250,2633.011179
564.4983,250,2634.864091
615.5815,250,2634.938761
603.3401,250,2635.238122
585.1692,250,2635.632014
521.92786,250,2635.958736
608.93005,250,2636.344754
577.67505,250,2636.935598
577.95654,250,2637.453953
587.2934,250,2637.546971
573.54724,250,2637.756853
577.46564,250,2637.984571
604.46765,250,2638.72919
421.45328,250,2640.613466
610.8646,250,2640.683581
473.07727,250,2640.984699
560.6349,250,2641.371547
598.97644,250,2641.691113
604.4206,250,2642.067166
579.5359,250,2642.661323
508.07687,250,2643.183811
608.315,250,2643.273286
547.99054,250,2643.476893
603.08514,250,2643.708533
593.7714,250,2644.472475
573.7972,250,2646.337237
589.6402,250,2646.407201
618.6904,250,2646.696722
632.7242,250,2647.082766
488.11588,250,2647.403417
597.0196,250,2647.792959
567.60486,250,2648.414683
605.0535,250,2648.944769
603.38904,250,2649.037665
582.03394,250,2649.245231
566.4747,250,2649.476708
607.79895,250,2650.241507
607.786,250,2652.102099
602.21985,250,2652.16859
596.2831,250,2652.473119
565.9462,250,2652.884512
566.6818,250,2653.204142
575.98224,250,2653.601826
557.0598,250,2654.204416
585.14386,250,2654.735183
579.4746,250,2654.832252
572.11084,250,2655.042798
614.1486,250,2655.281044
593.6388,250,2656.059668
581.5518,250,2657.955392
599.6781,250,2658.025313
603.2657,250,2658.331388
588.47705,250,2658.733722
587.0449,250,2659.05522
448.14792,250,2659.454705
493.96646,250,2660.060498
601.72534,250,2660.591258
571.44226,250,2660.686453
586.7497,250,2660.904035
614.5694,250,2661.13394
596.9265,250,2661.898793
512.8044,250,2663.774888
608.7098,250,2663.847054
557.60614,250,2664.152165
531.1013,250,2664.548567
612.96906,250,2664.871193
530.83875,250,2665.269568
627.9472,250,2665.849921
589.5749,250,2666.39355
603.57416,250,2666.486657
573.1515,250,2666.696721
635.58563,250,2666.925404
545.29974,250,2667.692015
551.84485,250,2669.544666
604.8979,250,2669.615777
600.5504,250,2669.913778
602.7292,250,2670.312467
569.6644,250,2670.634212
503.77258,250,2671.027256
576.6797,250,2671.600795
560.41034,250,2672.122622
588.45703,250,2672.217862
589.2807,250,2672.43482
554.6055,250,2672.677003
498.7523,250,2673.443028
594.38446,250,2675.31025
631.1196,250,2675.383799
638.58057,250,2675.688839
551.62714,250,2676.075719
605.7404,250,2676.397211
610.9981,250,2676.785181
613.0175,250,2677.370514
614.25336,250,2677.918132
574.8435,250,2678.01564
621.885,250,2678.22192
556.6085,250,2678.448825
616.39557,250,2679.2178
616.9174,250,2681.070403
591.8527,250,2681.144303
450.3815,250,2681.450605
573.55365,250,2681.843028
569.68823,250,2682.177839
568.2477,250,2682.576056
591.7249,250,2683.170765
576.8761,250,2683.704936
574.47314,250,2683.805235
617.12744,250,2684.016116
560.76495,250,2684.255699
399.15057,250,2685.04366
597.127,250,2686.904491
537.31464,250,2686.984252
609.37885,250,2687.285094
620.8321,250,2687.665007
578.123,250,2687.991826
591.1424,250,2688.388498
591.6234,250,2688.985915
597.5984,250,2689.52602
549.1883,250,2689.620991
621.6563,250,2689.830728
613.6829,250,2690.060961
608.1426,250,2690.827499
582.6986,250,2692.686882
596.31323,250,2692.76296
607.4557,250,2693.065144
585.8467,250,2693.451235
456.79333,250,2693.780108
556.1532,250,2694.17452
562.7107,250,2694.769667
609.22437,250,2695.305001
584.1323,250,2695.403524
625.06537,250,2695.616856
609.05084,250,2695.851689
582.103,250,2696.615581
541.90735,250,2698.49497
567.4506,250,2698.569961
595.06976,250,2698.870031
584.41705,250,2699.268991
582.55347,250,2699.600314
450.96518,250,2699.995218
571.9064,250,2700.61462
606.99054,250,2701.138274
611.9074,250,2701.230131
525.395,250,2701.440123
596.4138,250,2701.680085
585.61005,250,2702.417621
615.6562,250,2704.262122
577.5815,250,2704.332257
588.1746,250,2704.622215
548.9048,250,2705.006308
598.96967,250,2705.338343
576.7037,250,2705.724658
623.2633,250,2706.342631
550.0605,250,2706.86201
571.04016,250,2706.960896
596.56476,250,2707.172567
619.9225,250,2707.406806
626.6721,250,2708.153165
606.77185,250,2710.026666
464.64868,250,2710.097645
624.576,250,2710.403757
588.7908,250,2710.793919
601.9413,250,2711.116462
536.2681,250,2711.494339
614.1182,250,2712.097024
595.4679,250,2712.636209
600.05646,250,2712.725853
573.51483,250,2712.937173
583.2212,250,2713.179751
586.8929,250,2713.935272
559.5408,250,2715.785068
613.6803,250,2715.855159
582.4498,250,2716.162578
574.27,250,2716.557312
586.73694,250,2716.879828
610.16974,250,2717.275268
585.9075,250,2717.877333
598.4578,250,2718.41391
564.1519,250,2718.506083
597.6361,250,2718.711242
414.13187,250,2718.947584
607.8575,250,2719.683505
559.65985,250,2721.566711
558.8012,250,2721.648089
592.13293,250,2721.951086
568.9613,250,2722.339018
600.76654,250,2722.653982
616.72406,250,2723.033593
608.0817,250,2723.623928
596.8064,250,2724.156099
498.27173,250,2724.25386
593.05164,250,2724.456156
599.3504,250,2724.683329
595.584,250,2725.437035
577.4126,250,2727.289257
591.7869,250,2727.362656
620.9889,250,2727.663115
585.8097,250,2728.047646
608.82104,250,2728.37886
578.46936,250,2728.766968
612.46985,250,2729.371901
612.27795,250,2729.907628
593.6746,250,2729.994958
547.8406,250,2730.204057
598.92053,250,2730.436341
606.1313,250,2731.193389
528.11346,250,2733.047797
577.65497,250,2733.120335
588.26044,250,2733.405177
612.5038,250,2733.793026
616.0543,250,2734.113056
615.04694,250,2734.511025
384.68637,250,2735.109723
574.3435,250,2735.62628
450.83405,250,2735.720003
603.0187,250,2735.927611
576.0301,250,2736.161517
606.42957,250,2736.932905
568.2763,250,2738.768736
583.166,250,2738.836509
601.3296,250,2739.12516
593.16644,250,2739.535704
580.39526,250,2739.873781
569.2318,250,2740.272465
606.79645,250,2740.859776
576.417,250,2741.399309
598.4027,250,2741.487484
591.3291,250,2741.698033
535.57806,250,2741.929552
456.16412,250,2742.690158
535.6883,250,2744.56633
609.3623,250,2744.633841
571.3818,250,2744.940547
521.7088,250,2745.336824
589.5317,250,2745.661746
624.4607,250,2746.062408
594.3885,250,2746.673361
571.5123,250,2747.204046
590.6415,250,2747.29868
580.81104,250,2747.503964
569.3974,250,2747.738895
596.04364,250,2748.51262
620.6829,250,2750.402022
603.13196,250,2750.47568
535.17126,250,2750.791782
602.5256,250,2751.18272
588.3735,250,2751.507509
610.21375,250,2751.908676
602.41077,250,2752.523182
617.04706,250,2753.065346
627.52405,250,2753.161644
621.8974,250,2753.373934
579.59406,250,2753.609052
574.6243,250,2754.387118
599.09454,250,2756.269118
590.1139,250,2756.340581
569.4601,250,2756.64227
587.42633,250,2757.033249
459.12155,250,2757.365363
584.8866,250,2757.764756
628.3828,250,2758.362864
578.01996,250,2758.901256
595.15784,250,2758.996303
369.41653,250,2759.20362
596.9077,250,2759.444156
607.4849,250,2760.206136
425.7971,250,2762.013771
604.1716,250,2762.082644
591.24347,250,2762.38138
613.29297,250,2762.780626
586.1189,250,2763.116526
581.42004,250,2763.510577
588.14056,250,2764.113719
620.223,250,2764.659254
587.351,250,2764.753545
438.54965,250,2764.962914
604.97437,250,2765.200454
596.6302,250,2765.986547
595.34784,250,2767.869031
602.4827,250,2767.949618
578.156,250,2768.256064
568.5342,250,2768.645834
606.8658,250,2768.98025
576.73486,250,2769.374759
627.6256,250,2769.982735
586.0847,250,2770.531519
560.2489,250,2770.623838
607.1553,250,2770.834815
604.6076,250,2771.062997
546.88165,250,2771.835697
603.7837,250,2773.713461
548.9461,250,2773.789829
568.7351,250,2774.09082
585.5715,250,2774.492608
592.4541,250,2774.819309
599.1309,250,2775.200384
583.2842,250,2775.808098
585.5351,250,2776.346724
606.30945,250,2776.440629
584.28296,250,2776.661414
618.2634,250,2776.898689
590.87915,250,2777.653024
593.2521,250,2779.541838
530.6193,250,2779.615446
636.4122,250,2779.914971
589.2224,250,2780.317913
512.37134,250,2780.642646
591.3921,250,2781.038048
566.29706,250,2781.628675
567.69226,250,2782.167964
588.7336,250,2782.262227
539.62085,250,2782.475384
603.55493,250,2782.697922
613.76184,250,2783.464777
577.2645,250,2785.338779
605.3707,250,2785.412645
596.82074,250,2785.723916
591.91205,250,2786.116693
575.34796,250,2786.450369
590.84607,250,2786.850172
596.82245,250,2787.443838
310.32104,250,2787.985818
594.30237,250,2788.08211
616.84216,250,2788.291609
499.70255,250,2788.52077
623.9624,250,2789.275226
557.16235,250,2791.156581
591.2988,250,2791.228715
581.89825,250,2791.515947
609.9908,250,2791.90579
601.96405,250,2792.235283
602.422,250,2792.635156
554.8764,250,2793.250189
580.8477,250,2793.800922
584.6364,250,2793.898693
589.362,250,2794.104716
604.8737,250,2794.33622
542.80536,250,2795.103451
555.3104,250,2797.001595
598.08435,250,2797.077735
597.0422,250,2797.377277
572.4097,250,2797.775012
490.776,250,2798.110977
600.8365,250,2798.507803
536.24475,250,2799.106228
604.6467,250,2799.649234
624.083,250,2799.749521
610.62085,250,2799.957605
575.77747,250,2800.18602
587.97516,250,2800.933645
601.6614,250,2802.834781
594.10876,250,2802.91587
500.3934,250,2803.23272
579.3537,250,2803.634421
629.56775,250,2803.955687
600.03455,250,2804.355783
606.50323,250,2804.976124
568.6384,250,2805.513241
594.0546,250,2805.606705
573.06995,250,2805.828141
595.51825,250,2806.06502
585.1108,250,2806.84401
602.4147,250,2808.71911
604.9567,250,2808.794177
595.7401,250,2809.098958
591.3094,250,2809.487022
597.26013,250,2809.824429
571.2907,250,2810.215169
597.7966,250,2810.816594
433.85217,250,2811.34846
593.0583,250,2811.446253
593.1573,250,2811.666575
579.7435,250,2811.900748
568.12384,250,2812.675934
604.4211,250,2814.544312
554.54333,250,2814.6135
583.26746,250,2814.91812
587.4028,250,2815.306669
626.714,250,2815.640356
527.57837,250,2816.040978
505.33072,250,2816.647172
586.68854,250,2817.179706
578.14655,250,2817.278308
585.5641,250,2817.485615
592.204,250,2817.72116
576.7223,250,2818.489704
584.85986,250,2820.375877
445.1221,250,2820.447921
531.068,250,2820.746449
595.42834,250,2821.139308
570.83386,250,2821.462158
625.8556,250,2821.863448
572.919,250,2822.463836
585.4141,250,2822.999675
533.06537,250,2823.100532
587.8586,250,2823.314395
551.1988,250,2823.549174
572.53674,250,2824.325127
596.179,250,2826.221518
614.439,250,2826.289539
549.80383,250,2826.590748
422.5166,250,2826.98075
623.28735,250,2827.298622
590.0857,250,2827.698162
575.4526,250,2828.287089
551.04236,250,2828.815506
503.85382,250,2828.903801
626.0353,250,2829.11336
573.6027,250,2829.343713
627.54626,250,2830.091241
572.55365,250,2831.980462
484.63382,250,2832.050499
596.17615,250,2832.357548
591.8244,250,2832.749016
599.0181,250,2833.082276
631.73553,250,2833.481273
406.28204,250,2834.08832
386.54507,250,2834.59622
614.29144,250,2834.69192
573.4231,250,2834.907743
619.87317,250,2835.138574
551.31506,250,2835.903444
622.5803,250,2837.772139
596.6672,250,2837.839662
558.92804,250,2838.141878
613.5945,250,2838.538804
576.1978,250,2838.863091
562.4582,250,2839.258142
586.28314,250,2839.872548
611.58496,250,2840.410722
584.5736,250,2840.506635
576.3197,250,2840.713297
493.648,250,2840.943983
589.9796,250,2841.7164
576.68066,250,2843.616652
573.9182,250,2843.690582
602.4536,250,2843.998721
606.68787,250,2844.408063
545.21533,250,2844.727092
585.9068,250,2845.128117
606.2328,250,2845.741976
572.6622,250,2846.284986
590.9979,250,2846.386546
504.03094,250,2846.603324
606.7667,250,2846.839676
600.8065,250,2847.614835
559.3412,250,2849.51187
578.9937,250,2849.593516
600.98206,250,2849.907825
580.3607,250,2850.300902
580.11755,250,2850.62454
588.162,250,2851.021123
625.36584,250,2851.621393
582.87994,250,2852.170293
607.9754,250,2852.262749
618.6025,250,2852.465332
589.5334,250,2852.695945
585.4534,250,2853.46854
566.15625,250,2855.356583
589.46326,250,2855.430054
617.2847,250,2855.726634
609.0375,250,2856.116224
596.8843,250,2856.437747
563.0369,250,2856.844612
424.51758,250,2857.452461
594.93585,250,2857.984588
588.65247,250,2858.076838
618.1191,250,2858.291747
597.87006,250,2858.521867
580.70734,250,2859.293827
591.9387,250,2861.198241
594.54346,250,2861.273997
503.51733,250,2861.579151
625.9868,250,2861.975466
510.5613,250,2862.300972
603.1388,250,2862.699611
612.0818,250,2863.293881
591.80365,250,2863.834218
577.86566,250,2863.926287
595.9383,250,2864.13879
585.0841,250,2864.377578
600.4049,250,2865.157891
595.5271,250,2867.043139
604.11426,250,2867.112785
611.3365,250,2867.407177
598.8961,250,2867.797485
594.0978,250,2868.123065
494.4976,250,2868.499449
583.68976,250,2869.111098
576.529,250,2869.648789
597.21185,250,2869.743847
571.04443,250,2869.960503
628.6451,250,2870.198051
574.516,250,2870.970515
558.6199,250,2872.893271
590.05316,250,2872.963161
295.4229,250,2873.259136
549.2056,250,2873.662867
587.19006,250,2873.980531
626.4893,250,2874.359414
596.6854,250,2874.96576
484.89487,250,2875.510153
586.17834,250,2875.604938
580.46906,250,2875.814026
586.43243,250,2876.043241
355.60532,250,2876.790713
608.1174,250,2878.677979
606.852,250,2878.746374
618.07635,250,2879.062209
605.8734,250,2879.460205
588.535,250,2879.797574
635.51245,250,2880.189602
593.67975,250,2880.793916
575.5103,250,2881.3185
597.3341,250,2881.413176
604.4513,250,2881.622326
551.3783,250,2881.854625
609.1921,250,2882.626394
610.29333,250,2884.5157
575.00336,250,2884.588744
577.4854,250,2884.895091
590.23236,250,2885.298523
609.1451,250,2885.624521
537.1111,250,2886.031942
607.32025,250,2886.638164
543.7804,250,2887.169347
525.71136,250,2887.265085
461.53967,250,2887.475692
616.3752,250,2887.720335
582.99097,250,2888.479943
584.73376,250,2890.34019
571.4,250,2890.408958
580.7483,250,2890.719384
503.53836,250,2891.116067
588.2391,250,2891.433061
579.8137,250,2891.809974
588.25507,250,2892.424248
610.653,250,2892.948729
577.59155,250,2893.045671
605.1707,250,2893.255022
620.6153,250,2893.490705
600.74963,250,2894.247942
610.7103,250,2896.107541
525.91486,250,2896.182396
540.39154,250,2896.481261
614.63855,250,2896.868043
589.45905,250,2897.187514
596.8578,250,2897.588247
596.7663,250,2898.184353
367.25305,250,2898.726762
544.6624,250,2898.814853
600.6746,250,2899.023484
584.914,250,2899.257453
567.6657,250,2900.02536
571.97235,250,2901.928556
457.96112,250,2902.004787
578.8567,250,2902.313318
596.1855,250,2902.699913
608.4825,250,2903.026805
519.98285,250,2903.436958
565.4389,250,2904.036815
548.461,250,2904.577963
466.53278,250,2904.676758
557.5997,250,2904.883716
610.1075,250,2905.12144
556.543,250,2905.89732
536.93866,250,2907.781538
572.9727,250,2907.856095
599.2954,250,2908.160358
408.17288,250,2908.560452
491.33533,250,2908.882107
465.44327,250,2909.265663
585.76465,250,2909.868365
573.09686,250,2910.391936
591.91296,250,2910.487249
598.5082,250,2910.700501
576.81177,250,2910.934447
592.1176,250,2911.695828
602.5583,250,2913.553618
584.8417,250,2913.618237
600.6493,250,2913.917702
572.2826,250,2914.306975
585.37915,250,2914.636167
598.0696,250,2915.026051
571.9456,250,2915.632898
573.3218,250,2916.1778
593.8659,250,2916.271367
611.3446,250,2916.485276
598.61865,250,2916.720284
581.4016,250,2917.48823
563.672,250,2919.37176
581.3815,250,2919.442401
605.4973,250,2919.745984
581.0733,250,2920.147248
595.39935,250,2920.474482
557.3617,250,2920.877964
595.7317,250,2921.467973
592.68567,250,2921.983958
587.71375,250,2922.080817
584.78345,250,2922.293157
604.2979,250,2922.52144
616.39514,250,2923.305101
571.8032,250,2925.167789
596.1152,250,2925.244615
387.69833,250,2925.544173
587.8074,250,2925.930567
598.1983,250,2926.263775
563.8544,250,2926.660639
589.25616,250,2927.26305
577.35223,250,2927.802734
599.78705,250,2927.90263
497.79877,250,2928.109036
579.5708,250,2928.344762
399.2901,250,2929.093994
488.8618,250,2930.939606
599.1775,250,2931.018155
581.6575,250,2931.324931
467.70654,250,2931.717704
599.3163,250,2932.042094
590.36926,250,2932.426687
584.35547,250,2933.019586
563.6664,250,2933.549002
563.5255,250,2933.646198
585.70593,250,2933.863953
555.4043,250,2934.092811
594.8447,250,2934.838233
503.7848,250,2936.674599
603.0969,250,2936.750765
569.02344,250,2937.053473
596.11707,250,2937.450764
601.7914,250,2937.779875
506.3972,250,2938.167488
609.7221,250,2938.749959
601.2736,250,2939.258822
593.59924,250,2939.351285
579.904,250,2939.565011
561.77673,250,2939.79694
594.7402,250,2940.562591
564.01074,250,2942.417224
576.3209,250,2942.48848
428.38208,250,2942.788711
602.6847,250,2943.168732
602.2879,250,2943.484801
596.2435,250,2943.877455
545.3826,250,2944.492789
588.9872,250,2945.013595
595.5906,250,2945.106281
564.4017,250,2945.304502
579.3015,250,2945.534461
601.33,250,2946.306459
614.2242,250,2948.168219
612.83826,250,2948.245707
593.9106,250,2948.550613
588.4458,250,2948.942655
566.205,250,2949.269689
473.51135,250,2949.653256
602.0088,250,2950.270311
554.29663,250,2950.801936
501.69046,250,2950.8992
600.0762,250,2951.111408
578.8889,250,2951.33842
619.65173,250,2952.107521
473.55057,250,2953.968702
590.9309,250,2954.041656
570.75055,250,2954.339572
613.9974,250,2954.742079
619.5398,250,2955.066727
598.7933,250,2955.441281
580.02765,250,2956.043755
259.02136,236,2956.334775
589.65924,250,2956.567917
589.4462,250,2956.875318
611.59644,250,2957.090722
576.13446,250,2957.852127
566.5429,250,2959.723341
420.12814,250,2959.794064
523.7945,250,2960.091926
251.61122,238,2960.213719
516.2376,250,2960.810166
595.02167,250,2961.183569
583.9922,250,2961.784991
587.2832,250,2962.080093
552.7429,250,2962.311606
599.51587,250,2962.608938
589.0248,250,2962.838746
528.20514,250,2963.599669
604.23663,250,2965.437572
596.47394,250,2965.50538
503.4548,250,2965.796858
575.0604,250,2965.914025
603.7329,250,2966.50213
610.2607,250,2966.885807
527.1584,250,2967.480413
610.28644,250,2967.783699
600.8269,250,2968.004549
603.85876,250,2968.312996
589.1287,250,2968.553859
607.33954,250,2969.315292
591.5532,250,2971.180038
586.75183,250,2971.250736
590.6926,250,2971.542643
615.09155,250,2971.66534
554.7302,250,2972.254547
590.76764,250,2972.657384
567.1771,250,2973.253699
605.2298,250,2973.550516
602.0695,250,2973.781216
595.51117,250,2974.082356
593.9993,250,2974.313338
625.4789,250,2975.080197
578.76373,250,2976.945549
584.47314,250,2977.015955
607.9113,250,2977.315667
614.8646,250,2977.432857
597.51154,250,2978.036033
567.7747,250,2978.433376
592.7257,250,2979.025778
580.5043,250,2979.319819
582.0069,250,2979.557155
608.4187,250,2979.864481
586.1152,250,2980.097886
543.4533,250,2980.850614
583.8866,250,2982.703987
572.84686,250,2982.775695
624.6822,250,2983.076625
581.7227,250,2983.18936
612.6629,250,2983.800636
549.9923,250,2984.187488
601.8957,250,2984.770905
551.617,250,2985.077926
584.0562,250,2985.310884
586.28656,250,2985.603343
577.62335,250,2985.839536
573.75085,250,2986.588397
592.73096,250,2988.452355
579.84045,250,2988.523389
650.87354,250,2988.819338
562.3552,250,2988.938222
570.4608,250,2989.533248
597.8935,250,2989.926556
524.0169,250,2990.512194
584.8886,250,2990.831149
608.6011,250,2991.057793
516.27106,250,2991.361381
591.89105,250,2991.597144
597.592,250,2992.34035
536.32733,250,2994.188432
619.3439,250,2994.256465
584.0341,250,2994.563445
522.8095,250,2994.677377
617.2213,250,2995.271874
621.5057,250,2995.656615
597.4344,250,2996.24849
587.9075,250,2996.543139
552.15845,250,2996.775402
582.807,250,2997.070281
600.5033,250,2997.296655
577.5933,250,2998.061882
622.23096,250,2999.913544
591.895,250,2999.977232
549.7656,250,3000.292335
607.6802,250,3000.406219
613.8513,250,3001.003443
598.7977,250,3001.392829
604.3353,250,3001.974763
610.5863,250,3002.279267
581.74713,250,3002.505064
576.0457,250,3002.816194
543.11694,250,3003.045627
618.4657,250,3003.8131
614.0146,250,3005.6696
589.051,250,3005.742216
586.12225,250,3006.044014
486.86395,250,3006.159861
553.61084,250,3006.76479
571.2735,250,3007.153825
609.8322,250,3007.759464
578.139,250,3008.060803
554.5982,250,3008.293016
591.3133,250,3008.590117
613.2877,250,3008.826232
600.936,250,3009.586429
535.4335,250,3011.427378
588.1418,250,3011.499369
602.6054,250,3011.804453
601.24493,250,3011.919273
