#{"t_start": 1718042814.1731634, "env_id": null}
r,l,t
586.7704,250,1068.162421
576.8127,250,1070.935288
580.217,250,1071.755929
523.3158,250,1072.00987
613.7067,250,1072.2571
598.6372,250,1072.848184
571.6552,250,1073.005088
628.8243,250,1073.722692
609.3054,250,1073.874203
600.4838,250,1073.874268
619.29816,250,1074.249692
634.0387,250,1074.348805
548.04425,250,1074.399112
632.81525,250,1077.186415
581.3728,250,1078.067292
585.53925,250,1078.320986
570.2835,250,1078.570786
584.5159,250,1079.159461
612.0058,250,1079.304431
605.7177,250,1080.038361
590.3806,250,1080.192007
587.65814,250,1080.19207
605.0852,250,1080.559914
577.29675,250,1080.660444
572.71173,250,1080.714375
621.234,250,1083.514954
589.7601,250,1084.336934
589.12805,250,1084.583059
616.3442,250,1084.831742
615.37476,250,1085.423681
608.9089,250,1085.573001
629.7611,250,1086.289604
594.23773,250,1086.442586
586.30426,250,1086.442659
626.7902,250,1086.802248
607.9326,250,1086.900789
622.07104,250,1086.956533
608.0911,250,1089.740731
595.741,250,1090.604124
568.4003,250,1090.861519
576.0687,250,1091.119739
637.7417,250,1091.684223
611.75116,250,1091.83352
547.00366,250,1092.55248
597.78766,250,1092.705107
605.98126,250,1092.705183
611.24066,250,1093.082209
563.7938,250,1093.190986
612.7071,250,1093.245226
587.5479,250,1096.098067
614.6933,250,1096.913022
611.5212,250,1097.158936
575.3952,250,1097.413563
609.9466,250,1097.990614
586.0392,250,1098.13925
580.86414,250,1098.887417
608.35046,250,1099.028758
592.0027,250,1099.028886
583.4377,250,1099.412214
544.0637,250,1099.515008
600.98926,250,1099.566881
608.0067,250,1102.382661
587.5553,250,1103.203571
554.12024,250,1103.4636
632.24097,250,1103.711667
636.35876,250,1104.283131
411.64014,250,1104.437663
595.6647,250,1105.155917
593.62854,250,1105.305511
605.6722,250,1105.305579
605.57025,250,1105.685808
599.577,250,1105.792398
620.6943,250,1105.848741
420.17935,250,1108.674464
559.6661,250,1109.513389
603.25055,250,1109.76146
595.74896,250,1110.016124
581.21454,250,1110.595177
452.01193,250,1110.751075
579.53674,250,1111.460338
619.7619,250,1111.608285
607.4047,250,1111.608352
639.5328,250,1112.031368
513.16254,250,1112.135671
607.31226,250,1112.192775
620.8124,250,1114.995434
613.0372,250,1115.826799
600.8974,250,1116.079801
605.48627,250,1116.334213
619.0098,250,1116.910353
597.65405,250,1117.060268
590.9528,250,1117.807026
607.65796,250,1117.967429
592.2201,250,1117.967493
597.9091,250,1118.338353
582.934,250,1118.443998
566.35583,250,1118.4961
610.80975,250,1121.301846
598.8485,250,1122.12903
583.4043,250,1122.381197
549.41656,250,1122.647288
594.48596,250,1123.231125
596.46075,250,1123.381931
605.89307,250,1124.10239
589.3154,250,1124.261614
579.22046,250,1124.261679
601.6291,250,1124.640371
597.8653,250,1124.734887
592.2238,250,1124.787789
599.2029,250,1127.580631
588.26843,250,1128.431588
585.3572,250,1128.69081
607.74963,250,1128.933003
562.9376,250,1129.495533
591.30457,250,1129.644385
614.17444,250,1130.361431
593.0725,250,1130.517875
617.5323,250,1130.51795
604.4335,250,1130.898224
625.21735,250,1131.003011
542.8335,250,1131.055524
426.76328,250,1133.902876
475.31857,250,1134.722118
591.9349,250,1134.975961
613.9067,250,1135.222487
589.3672,250,1135.814327
611.62427,250,1135.962318
616.4345,250,1136.6755
602.9194,250,1136.824804
577.38,250,1136.824869
618.4434,250,1137.219259
588.8943,250,1137.322673
615.48846,250,1137.375772
608.8096,250,1140.175946
567.2817,250,1140.99555
484.94614,250,1141.251672
635.62714,250,1141.512228
595.7941,250,1142.079211
619.0002,250,1142.230019
596.66986,250,1142.956198
614.76184,250,1143.10947
554.96826,250,1143.109537
573.964,250,1143.492688
576.7383,250,1143.597523
621.3301,250,1143.652842
577.4393,250,1146.428931
626.77155,250,1147.260363
575.9295,250,1147.506516
586.3936,250,1147.759785
591.14075,250,1148.386388
584.8757,250,1148.537231
555.4354,250,1149.288045
601.80444,250,1149.445854
529.8359,250,1149.44592
608.8017,250,1149.827398
543.7283,250,1149.929067
601.4698,250,1149.982187
590.79596,250,1152.785282
604.6458,250,1153.608626
565.48773,250,1153.860967
603.5901,250,1154.119817
618.5471,250,1154.698604
622.32916,250,1154.846096
577.2241,250,1155.559731
593.5538,250,1155.712545
594.26874,250,1155.712609
597.2595,250,1156.105315
573.161,250,1156.209265
634.32574,250,1156.262459
596.4532,250,1159.044421
555.1685,250,1159.882882
600.4799,250,1160.128766
624.23676,250,1160.381296
598.45135,250,1160.965964
565.30695,250,1161.113429
585.58905,250,1161.850553
647.65106,250,1162.048283
589.8165,250,1162.048369
599.2055,250,1162.424865
595.243,250,1162.522971
542.84717,250,1162.574765
592.13873,250,1165.355029
600.3945,250,1166.193793
620.05707,250,1166.435401
587.86646,250,1166.684442
628.7433,250,1167.261125
615.35345,250,1167.417745
568.2524,250,1168.128307
536.4592,250,1168.284993
567.2463,250,1168.285057
583.65265,250,1168.660868
610.2284,250,1168.765587
601.57794,250,1168.817256
599.3954,250,1171.600929
596.20135,250,1172.434485
604.06616,250,1172.687768
611.3079,250,1172.938944
608.2791,250,1173.519449
581.6069,250,1173.66486
581.68884,250,1174.408184
601.34485,250,1174.55741
598.19525,250,1174.557473
524.819,250,1174.950168
592.683,250,1175.055279
595.65643,250,1175.106679
615.18365,250,1177.908974
626.5507,250,1178.745181
584.5718,250,1178.992743
596.7506,250,1179.243537
574.7192,250,1179.817661
605.2339,250,1179.969264
623.5751,250,1180.682288
594.4538,250,1180.843113
584.30566,250,1180.843193
609.878,250,1181.2111
606.7026,250,1181.301109
613.1013,250,1181.351482
575.09174,250,1184.192437
592.7219,250,1185.030844
612.33185,250,1185.290114
536.4023,250,1185.548601
599.6237,250,1186.124735
607.3479,250,1186.280107
573.6743,250,1187.012649
625.4025,250,1187.158885
601.36475,250,1187.158952
620.1507,250,1187.537254
592.26465,250,1187.632964
570.6569,250,1187.686039
601.0061,250,1190.541367
624.4222,250,1191.383526
589.0028,250,1191.638848
614.6076,250,1191.891667
612.57825,250,1192.475134
606.56287,250,1192.626831
604.1094,250,1193.347978
630.4853,250,1193.514197
622.1523,250,1193.514282
617.50836,250,1193.873075
574.2003,250,1193.971815
622.2523,250,1194.025326
596.0486,250,1196.852958
605.8293,250,1197.673868
580.8797,250,1197.922908
547.46246,250,1198.174049
591.4499,250,1198.767506
569.3422,250,1198.927547
597.3467,250,1199.647252
622.604,250,1199.79188
607.08844,250,1199.791947
595.3594,250,1200.176746
608.1032,250,1200.277946
574.84045,250,1200.326901
630.5291,250,1203.120967
591.5912,250,1203.942272
601.7511,250,1204.187567
622.85236,250,1204.437505
603.6627,250,1204.991272
596.908,250,1205.138375
594.6547,250,1205.863039
574.91626,250,1206.012233
620.03827,250,1206.012295
579.0701,250,1206.395261
607.4353,250,1206.497918
518.74835,250,1206.548706
594.7479,250,1209.348279
606.7306,250,1210.179046
606.341,250,1210.423938
515.81635,250,1210.670431
622.0998,250,1211.252007
599.453,250,1211.405833
627.59204,250,1212.115719
600.4532,250,1212.271365
623.7483,250,1212.271444
631.28546,250,1212.649356
634.977,250,1212.747025
603.3033,250,1212.7999
618.49426,250,1215.591557
592.0058,250,1216.432235
617.76355,250,1216.687635
589.2372,250,1216.935408
605.9103,250,1217.497081
553.6966,250,1217.648933
619.0453,250,1218.371813
623.3895,250,1218.529731
603.3639,250,1218.529826
612.2375,250,1218.897527
592.29443,250,1218.994147
585.2915,250,1219.048948
580.2932,250,1221.869169
483.88324,250,1222.700608
616.67084,250,1222.954778
619.63696,250,1223.201548
601.9526,250,1223.761786
445.36288,250,1223.909687
609.05524,250,1224.656322
586.9974,250,1224.810179
621.1379,250,1224.810266
614.941,250,1225.196299
597.8347,250,1225.299601
606.0835,250,1225.349551
584.45654,250,1228.180402
591.71356,250,1228.994305
604.6123,250,1229.251496
619.17596,250,1229.508991
629.35034,250,1230.097953
605.0541,250,1230.245521
625.47284,250,1230.966283
461.9338,250,1231.121336
597.9344,250,1231.121403
490.293,250,1231.503147
610.75085,250,1231.605896
409.20505,250,1231.659215
595.5404,250,1234.474818
514.455,250,1235.305191
428.24115,250,1235.552383
581.4869,250,1235.805087
626.05786,250,1236.386357
602.33655,250,1236.543643
598.3172,250,1237.266681
611.01575,250,1237.418534
587.14935,250,1237.418599
559.9482,250,1237.795808
613.0195,250,1237.898129
597.5921,250,1237.950854
590.744,250,1240.764423
618.72906,250,1241.597226
587.85406,250,1241.848191
609.95166,250,1242.104429
592.97253,250,1242.681603
623.3255,250,1242.83661
635.60944,250,1243.549301
595.74225,250,1243.704352
612.5603,250,1243.704416
607.0911,250,1244.071437
607.2214,250,1244.173811
583.745,250,1244.228274
567.57715,250,1247.021911
597.7044,250,1247.852007
617.4529,250,1248.1138
539.0624,250,1248.367419
622.4845,250,1248.95691
571.0619,250,1249.108316
601.02905,250,1249.84294
586.7168,250,1250.004422
617.86224,250,1250.004488
621.11224,250,1250.395946
523.8757,250,1250.497286
646.02045,250,1250.550086
631.4981,250,1253.354554
608.73663,250,1254.180764
610.9484,250,1254.431578
622.4972,250,1254.686622
628.2924,250,1255.268534
584.09344,250,1255.419928
603.2769,250,1256.159447
600.50586,250,1256.316943
625.74713,250,1256.317008
619.6848,250,1256.691854
463.75858,250,1256.789558
571.27405,250,1256.84708
515.285,250,1259.634556
514.56946,250,1260.475629
618.2657,250,1260.726956
478.23984,250,1260.979526
527.552,250,1261.555534
598.7967,250,1261.709002
614.0867,250,1262.427679
610.3101,250,1262.579903
585.2048,250,1262.579988
625.7401,250,1262.953445
537.9008,250,1263.059533
635.42145,250,1263.115804
625.6955,250,1265.90714
585.03064,250,1266.733899
597.4902,250,1266.99516
452.07248,250,1267.243408
627.0754,250,1267.830389
606.4253,250,1267.985765
626.3172,250,1268.720386
610.3906,250,1268.880569
616.498,250,1268.880669
606.5522,250,1269.264901
590.7504,250,1269.368826
603.0708,250,1269.419097
595.9199,250,1272.235241
608.69696,250,1273.055048
622.38324,250,1273.298529
565.2677,250,1273.555588
611.18286,250,1274.132755
602.85046,250,1274.285677
581.80115,250,1275.011685
628.44885,250,1275.15922
617.6047,250,1275.15929
585.29315,250,1275.539063
629.06805,250,1275.639084
617.2729,250,1275.692956
630.16364,250,1278.462319
593.96643,250,1279.296449
630.7796,250,1279.544034
623.0998,250,1279.790133
566.8072,250,1280.356071
523.76843,250,1280.508054
613.3394,250,1281.246721
561.9609,250,1281.401501
590.7084,250,1281.401563
618.99146,250,1281.77312
590.2479,250,1281.872172
615.1061,250,1281.925561
597.619,250,1284.717118
579.9659,250,1285.556762
604.02826,250,1285.816761
509.5238,250,1286.067976
542.85144,250,1286.653758
556.6138,250,1286.807597
599.4753,250,1287.543059
589.14,250,1287.694729
617.3004,250,1287.694792
569.7076,250,1288.076188
615.9228,250,1288.177321
641.51514,250,1288.231433
596.6734,250,1291.060813
563.50073,250,1291.872947
601.6444,250,1292.12762
603.3265,250,1292.386047
626.59454,250,1292.961391
413.36572,250,1293.111456
546.60645,250,1293.845606
624.2071,250,1293.996467
588.0295,250,1293.996528
626.50494,250,1294.379964
609.26385,250,1294.480715
630.585,250,1294.533465
558.4478,250,1297.334471
613.35065,250,1298.156663
602.5537,250,1298.415371
631.2178,250,1298.668119
479.10416,250,1299.23437
616.0818,250,1299.388103
584.0417,250,1300.114467
613.92065,250,1300.263923
572.5113,250,1300.264008
615.8271,250,1300.630418
580.65753,250,1300.733504
592.8045,250,1300.784826
598.0098,250,1303.610666
591.3837,250,1304.426769
634.5598,250,1304.679562
591.9007,250,1304.933611
597.39655,250,1305.52935
540.8214,250,1305.680542
619.8728,250,1306.41822
600.42145,250,1306.57613
601.98016,250,1306.57621
616.9765,250,1306.936858
604.2133,250,1307.040782
610.6194,250,1307.091397
585.2052,250,1309.915911
610.8555,250,1310.749612
590.84216,250,1310.998525
587.24414,250,1311.254906
586.5358,250,1311.831725
603.4993,250,1311.994931
590.44946,250,1312.723629
621.3802,250,1312.87748
581.3992,250,1312.877542
615.43134,250,1313.259208
618.2733,250,1313.358323
608.679,250,1313.408718
567.6373,250,1316.21282
599.2562,250,1317.039351
618.99146,250,1317.286879
601.9625,250,1317.54561
563.8348,250,1318.119566
599.53125,250,1318.276639
548.5076,250,1319.015946
598.8929,250,1319.173546
604.54456,250,1319.17363
618.6141,250,1319.561101
638.2293,250,1319.668031
601.7348,250,1319.719395
573.9945,250,1322.532535
532.8698,250,1323.346652
578.6919,250,1323.608853
625.94226,250,1323.867657
496.08868,250,1324.436373
580.922,250,1324.589252
586.78174,250,1325.322598
578.3392,250,1325.476245
619.6566,250,1325.476315
638.1425,250,1325.858779
604.1887,250,1325.966081
538.1122,250,1326.014272
639.4145,250,1328.838064
614.9507,250,1329.670861
618.06036,250,1329.920631
627.29333,250,1330.181759
589.3048,250,1330.76512
616.6988,250,1330.913604
623.7719,250,1331.65429
631.20154,250,1331.80457
598.1011,250,1331.804638
616.3504,250,1332.166364
620.8471,250,1332.266774
601.3851,250,1332.321589
610.0104,250,1335.123414
637.51807,250,1335.934202
598.7362,250,1336.186954
576.86444,250,1336.435487
543.23615,250,1337.010381
604.2083,250,1337.157211
619.0224,250,1337.873874
634.4672,250,1338.0204
599.991,250,1338.020466
622.9808,250,1338.387783
619.95917,250,1338.489856
590.8824,250,1338.545795
627.0978,250,1341.31827
586.2275,250,1342.133639
586.80884,250,1342.392219
404.98953,250,1342.637568
577.1104,250,1343.222051
633.09515,250,1343.369956
559.7131,250,1344.080923
627.36804,250,1344.233577
630.8401,250,1344.233681
618.13,250,1344.618321
574.50104,250,1344.722134
615.3642,250,1344.771299
602.25287,250,1347.557141
598.41235,250,1348.382086
595.67847,250,1348.630209
599.8413,250,1348.873535
598.20416,250,1349.426842
606.9173,250,1349.580405
557.40076,250,1350.320491
588.0952,250,1350.474643
619.6239,250,1350.474709
571.98334,250,1350.842434
566.56964,250,1350.945126
569.60077,250,1350.996025
596.205,250,1353.785985
593.6358,250,1354.637455
609.6471,250,1354.893434
596.4212,250,1355.146111
561.48334,250,1355.756389
524.3832,250,1355.908674
626.9805,250,1356.637535
587.42114,250,1356.787866
592.1569,250,1356.787942
626.37726,250,1357.174544
603.2807,250,1357.279974
613.6017,250,1357.333435
607.57214,250,1360.119559
622.80286,250,1360.944784
630.3821,250,1361.200356
635.26135,250,1361.44376
596.8639,250,1362.029342
582.7069,250,1362.187964
493.22824,250,1362.917504
618.4762,250,1363.071881
644.6596,250,1363.07194
600.04266,250,1363.441759
592.4621,250,1363.539655
635.9359,250,1363.592843
618.26013,250,1366.378977
608.6706,250,1367.202225
620.7391,250,1367.464714
590.2477,250,1367.712359
608.20764,250,1368.283164
425.05365,250,1368.440863
583.2685,250,1369.165691
594.2444,250,1369.314283
582.6673,250,1369.314345
573.8573,250,1369.702111
613.7566,250,1369.799394
506.882,250,1369.849924
594.65466,250,1372.690729
614.9662,250,1373.497293
567.106,250,1373.736325
603.0967,250,1373.992483
607.9909,250,1374.565457
624.97626,250,1374.721196
406.57883,250,1375.451504
534.8482,250,1375.595901
460.53043,250,1375.595969
643.10406,250,1375.956882
618.00543,250,1376.059098
588.80927,250,1376.117092
585.7639,250,1378.938149
534.32654,250,1379.781448
603.299,250,1380.032607
608.3293,250,1380.288169
605.3859,250,1380.862341
597.1389,250,1381.01279
607.372,250,1381.741208
614.94305,250,1381.891945
593.9814,250,1381.892013
609.9437,250,1382.26516
622.81494,250,1382.367242
630.1828,250,1382.418074
551.64417,250,1385.203612
624.58124,250,1386.022104
616.67566,250,1386.276917
594.6093,250,1386.526199
601.652,250,1387.095799
521.47644,250,1387.248973
614.08575,250,1387.973576
571.59186,250,1388.12627
626.52966,250,1388.126333
634.7283,250,1388.490383
608.20526,250,1388.589325
637.318,250,1388.641615
634.134,250,1391.435816
606.41656,250,1392.266891
554.4,250,1392.514877
578.9861,250,1392.765195
500.64017,250,1393.333546
613.8246,250,1393.479307
588.35284,250,1394.206303
573.99805,250,1394.361331
624.48285,250,1394.361394
616.33905,250,1394.737694
629.99023,250,1394.837614
595.6152,250,1394.889918
642.96814,250,1397.65695
601.73865,250,1398.469033
606.58905,250,1398.710955
589.8735,250,1398.963237
626.947,250,1399.539836
611.4318,250,1399.693573
608.199,250,1400.410801
630.3598,250,1400.558491
623.2762,250,1400.558558
602.7271,250,1400.940485
592.08307,250,1401.045135
576.99384,250,1401.096473
629.5037,250,1403.87642
601.2453,250,1404.695482
576.01587,250,1404.953587
577.7351,250,1405.192678
594.13086,250,1405.76159
581.63995,250,1405.914198
588.8763,250,1406.623534
590.6372,250,1406.779297
580.4475,250,1406.779358
559.4764,250,1407.162125
600.8317,250,1407.267463
616.65326,250,1407.317212
594.174,250,1410.085185
617.1763,250,1410.90414
611.12415,250,1411.160476
632.07623,250,1411.402762
611.0259,250,1411.978509
610.1158,250,1412.127333
631.59827,250,1412.856644
523.90875,250,1413.011434
586.8721,250,1413.011498
610.0274,250,1413.387584
604.94763,250,1413.482704
617.96674,250,1413.533082
582.8064,250,1416.289668
597.1626,250,1417.115762
625.1509,250,1417.368961
604.9783,250,1417.618105
640.74567,250,1418.194321
609.1786,250,1418.344361
624.50555,250,1419.059614
614.67413,250,1419.204707
627.3655,250,1419.20477
614.84766,250,1419.572774
617.6912,250,1419.673498
590.6088,250,1419.725618
596.8228,250,1422.508306
617.1427,250,1423.339996
616.73016,250,1423.594887
599.6843,250,1423.842072
600.46173,250,1424.409299
624.2168,250,1424.557429
624.6862,250,1425.270289
610.367,250,1425.425861
586.10614,250,1425.425923
598.4167,250,1425.795432
609.2272,250,1425.896957
614.6748,250,1425.952493
602.01996,250,1428.688608
600.0722,250,1429.507575
576.5004,250,1429.755094
595.7854,250,1429.996087
591.0788,250,1430.574479
594.9116,250,1430.72337
615.69727,250,1431.445826
588.36145,250,1431.604167
620.76245,250,1431.60423
607.4313,250,1431.98284
584.96326,250,1432.085296
597.3044,250,1432.138072
601.84717,250,1434.93139
609.1856,250,1435.769556
626.5437,250,1436.024444
573.24207,250,1436.28564
396.4116,250,1436.870343
619.97235,250,1437.018769
609.97174,250,1437.753222
560.52747,250,1437.913527
588.2414,250,1437.913594
603.9932,250,1438.291066
590.4745,250,1438.395
590.73846,250,1438.448559
590.0618,250,1441.232583
589.80707,250,1442.052498
583.0012,250,1442.311371
623.1548,250,1442.568886
494.88223,250,1443.149477
618.13574,250,1443.295224
607.81683,250,1443.98999
535.13275,250,1444.141173
572.9072,250,1444.141246
619.4057,250,1444.522998
549.5308,250,1444.627675
542.84485,250,1444.685099
625.09296,250,1447.451967
579.74567,250,1448.271134
601.7651,250,1448.510717
576.2525,250,1448.751945
424.69052,250,1449.326242
629.8595,250,1449.483808
612.1444,250,1450.220167
535.22784,250,1450.36994
615.0287,250,1450.370005
633.539,250,1450.738291
622.5874,250,1450.839632
591.27655,250,1450.888488
601.52893,250,1453.673792
622.1998,250,1454.496466
618.1569,250,1454.752632
624.4995,250,1455.000642
611.34265,250,1455.577084
578.65155,250,1455.727633
592.76556,250,1456.462597
608.9345,250,1456.620015
556.98694,250,1456.620078
601.34375,250,1457.0034
609.0882,250,1457.103352
430.94763,250,1457.156219
610.46893,250,1459.97249
621.16583,250,1460.787673
569.73285,250,1461.04022
571.6011,250,1461.288881
595.8929,250,1461.870964
588.884,250,1462.015192
562.1353,250,1462.742604
572.0132,250,1462.896351
599.17377,250,1462.896418
625.8825,250,1463.267377
439.98727,250,1463.371194
604.9538,250,1463.427051
552.1066,250,1466.250363
614.8764,250,1467.080618
590.00525,250,1467.330059
623.455,250,1467.57323
603.5508,250,1468.154641
626.4158,250,1468.305834
620.7526,250,1469.016756
594.46277,250,1469.16742
608.33655,250,1469.167485
603.09717,250,1469.541501
618.5277,250,1469.641716
609.1852,250,1469.69587
547.826,250,1472.480119
622.4593,250,1473.298219
594.0139,250,1473.550337
599.6842,250,1473.798295
607.29364,250,1474.379013
436.7476,250,1474.537143
615.94135,250,1475.257287
581.7575,250,1475.405082
607.9655,250,1475.405186
534.0772,250,1475.784135
568.7044,250,1475.886923
616.4243,250,1475.943299
606.2449,250,1478.739328
614.34503,250,1479.542196
548.3176,250,1479.791998
492.54996,250,1480.04089
641.49304,250,1480.614711
479.84338,250,1480.770725
617.39825,250,1481.48188
581.34717,250,1481.637563
620.3215,250,1481.63763
631.92755,250,1482.024637
618.9517,250,1482.129134
604.97687,250,1482.181888
608.5154,250,1484.992481
621.3784,250,1485.79329
611.3019,250,1486.037728
610.7236,250,1486.284666
630.1014,250,1486.845812
562.4467,250,1486.989627
622.2844,250,1487.702565
598.0298,250,1487.85729
585.24347,250,1487.857354
626.1971,250,1488.239859
571.61847,250,1488.339318
625.00775,250,1488.391665
591.3803,250,1491.191497
595.89026,250,1492.008844
518.0301,250,1492.263812
581.2338,250,1492.510661
582.08777,250,1493.06626
588.1607,250,1493.222746
577.6724,250,1493.924868
603.02997,250,1494.082748
567.9868,250,1494.082813
600.7471,250,1494.469214
617.91364,250,1494.568678
592.6092,250,1494.622278
611.0168,250,1497.440045
558.8842,250,1498.25797
488.78732,250,1498.51319
628.32,250,1498.768074
584.2494,250,1499.320764
560.4959,250,1499.463653
620.0265,250,1500.186817
585.3647,250,1500.34264
564.9637,250,1500.342705
598.71716,250,1500.705172
612.73926,250,1500.803442
586.9733,250,1500.857266
631.1159,250,1503.636364
628.346,250,1504.477549
612.12866,250,1504.721821
517.19257,250,1504.973456
631.34125,250,1505.552676
614.56805,250,1505.707564
621.3943,250,1506.429136
619.1102,250,1506.583967
617.9906,250,1506.584029
633.98,250,1506.949241
567.417,250,1507.055682
516.58484,250,1507.102331
610.5074,250,1509.878715
604.85345,250,1510.706828
580.4931,250,1510.955279
621.0434,250,1511.204969
400.74216,250,1511.784659
625.6527,250,1511.939198
599.1675,250,1512.673654
547.4357,250,1512.824959
605.1825,250,1512.825021
564.862,250,1513.199327
608.2272,250,1513.296883
609.906,250,1513.351719
490.25723,250,1516.126086
618.96387,250,1516.961805
582.1998,250,1517.222664
614.11884,250,1517.473701
612.22156,250,1518.059438
607.84796,250,1518.20625
606.57684,250,1518.923107
558.2196,250,1519.075074
612.95593,250,1519.075139
620.0921,250,1519.453147
564.81824,250,1519.55479
589.0468,250,1519.608878
485.87354,250,1522.418772
609.5739,250,1523.249182
560.1278,250,1523.512316
600.2541,250,1523.751833
612.4708,250,1524.30878
618.93604,250,1524.46122
580.3025,250,1525.191052
607.9927,250,1525.343291
613.9735,250,1525.343358
573.6681,250,1525.73169
582.57166,250,1525.833544
605.421,250,1525.885902
631.2779,250,1528.662046
626.42084,250,1529.474927
646.59094,250,1529.72075
611.79065,250,1529.968929
577.7953,250,1530.540976
608.8781,250,1530.695947
605.1016,250,1531.427356
601.472,250,1531.581518
598.2948,250,1531.581581
617.4981,250,1531.943126
609.61646,250,1532.046875
589.28107,250,1532.097595
616.783,250,1534.882559
601.9418,250,1535.726676
595.26544,250,1535.974107
614.19745,250,1536.215138
607.321,250,1536.792369
567.1614,250,1536.949474
604.30054,250,1537.672453
484.4679,250,1537.825655
602.94196,250,1537.825719
604.13776,250,1538.193681
586.9,250,1538.296749
515.64545,250,1538.34904
609.689,250,1541.131104
626.84656,250,1541.955274
543.55225,250,1542.213569
611.9114,250,1542.470671
503.03198,250,1543.032406
468.8441,250,1543.174331
608.6556,250,1543.87513
524.0314,250,1544.024583
582.76556,250,1544.024652
597.6496,250,1544.401535
606.72156,250,1544.50695
627.86646,250,1544.560192
583.8253,250,1547.319705
598.5734,250,1548.13858
593.8482,250,1548.395509
631.1897,250,1548.63206
629.12384,250,1549.202974
618.6591,250,1549.351074
599.4131,250,1550.068094
639.00793,250,1550.224593
565.8954,250,1550.22466
609.24243,250,1550.592937
605.0772,250,1550.689611
596.1298,250,1550.744699
600.06573,250,1553.499285
606.33264,250,1554.322705
621.6244,250,1554.575617
596.8895,250,1554.814114
632.61163,250,1555.364517
520.4136,250,1555.514878
603.4459,250,1556.215301
583.4824,250,1556.366265
598.6021,250,1556.36634
595.25354,250,1556.742139
613.5869,250,1556.843366
624.4006,250,1556.894863
599.48883,250,1559.653345
618.94025,250,1560.464801
613.2028,250,1560.712698
590.252,250,1560.954097
612.67883,250,1561.532666
597.2138,250,1561.686911
490.27625,250,1562.425606
638.70874,250,1562.581597
602.76874,250,1562.58166
551.2362,250,1562.953552
539.08777,250,1563.05637
604.88495,250,1563.105939
571.8746,250,1565.902281
448.66934,250,1566.728839
629.8261,250,1566.990631
592.0754,250,1567.245778
603.2259,250,1567.828582
591.69055,250,1567.974913
627.1074,250,1568.700317
625.75195,250,1568.855964
612.8542,250,1568.856028
601.70685,250,1569.228824
574.7626,250,1569.333136
597.67957,250,1569.386177
621.21716,250,1572.177943
615.8785,250,1572.991428
621.70526,250,1573.240796
596.6091,250,1573.492366
596.2303,250,1574.081908
639.0925,250,1574.234913
626.8245,250,1574.957685
574.89716,250,1575.099952
616.10077,250,1575.100016
607.395,250,1575.463075
613.42816,250,1575.567549
619.5077,250,1575.619682
564.6612,250,1578.376411
567.95,250,1579.193613
614.2052,250,1579.438086
590.2364,250,1579.682119
596.41797,250,1580.246392
608.48,250,1580.389623
613.296,250,1581.089889
602.22815,250,1581.238579
585.7993,250,1581.238646
599.0789,250,1581.611753
598.80566,250,1581.702225
551.1245,250,1581.753348
598.18536,250,1584.510208
585.94006,250,1585.34983
629.60767,250,1585.599618
611.1187,250,1585.855446
600.0372,250,1586.420332
582.8112,250,1586.577481
598.0905,250,1587.315666
616.10004,250,1587.468703
608.1918,250,1587.468768
537.81995,250,1587.842882
594.3507,250,1587.94304
596.11926,250,1587.997016
615.55194,250,1590.753438
611.1136,250,1591.574786
589.2781,250,1591.821913
618.57336,250,1592.068483
558.14185,250,1592.629438
590.58075,250,1592.775758
545.4021,250,1593.489825
615.9155,250,1593.632519
645.0019,250,1593.632582
584.4833,250,1593.992459
581.3993,250,1594.09128
628.12915,250,1594.14289
607.57666,250,1596.90991
599.8239,250,1597.72972
632.41296,250,1597.988787
599.3551,250,1598.243181
574.51825,250,1598.812371
629.311,250,1598.963993
600.94275,250,1599.683611
567.74963,250,1599.834721
583.0035,250,1599.83479
571.9808,250,1600.212174
602.8896,250,1600.310118
600.1204,250,1600.363429
576.4083,250,1603.135755
572.3713,250,1603.969647
552.11676,250,1604.225007
601.70734,250,1604.474808
592.93634,250,1605.059188
648.23694,250,1605.20839
581.05676,250,1605.908319
625.7372,250,1606.060476
578.92175,250,1606.060542
608.2272,250,1606.428913
585.81036,250,1606.527124
582.31067,250,1606.57716
604.91156,250,1609.377381
600.19434,250,1610.198333
594.37476,250,1610.448256
614.8956,250,1610.706568
609.43884,250,1611.297894
605.25824,250,1611.44813
622.6554,250,1612.167352
592.22406,250,1612.315618
620.2763,250,1612.315685
597.8541,250,1612.680912
557.7005,250,1612.78706
592.99634,250,1612.840111
586.052,250,1615.589484
530.00775,250,1616.396104
534.3933,250,1616.645491
502.61478,250,1616.890794
610.7328,250,1617.465798
589.6904,250,1617.611803
610.47546,250,1618.32423
585.2633,250,1618.480015
603.9408,250,1618.480078
596.43274,250,1618.850938
612.5367,250,1618.952239
598.629,250,1619.006655
610.7724,250,1621.754496
601.42456,250,1622.57205
554.02936,250,1622.818425
618.3963,250,1623.060001
631.2469,250,1623.610523
588.44,250,1623.762942
601.4995,250,1624.470095
608.69604,250,1624.625619
610.8178,250,1624.625683
608.1101,250,1624.993096
610.3782,250,1625.095047
589.99274,250,1625.148048
609.3597,250,1627.923637
579.78204,250,1628.74356
618.46204,250,1628.984196
592.17346,250,1629.230603
615.9902,250,1629.79983
584.49695,250,1629.946547
599.48444,250,1630.658312
580.522,250,1630.813485
622.1208,250,1630.813548
599.32666,250,1631.18547
612.95087,250,1631.287445
