#{"t_start": 1718037505.7752743, "env_id": null}
r,l,t
586.36194,250,863.088841
587.3476,250,863.112147
609.2446,250,863.34069
567.25165,250,863.383437
572.49817,250,863.860209
570.91187,250,864.13374
586.5077,250,864.133803
570.61664,250,864.133816
597.6413,250,866.301643
572.0201,250,866.612926
577.16077,250,866.817199
569.32904,250,867.779378
579.6786,250,868.263291
421.53815,250,868.286404
532.0896,250,868.512307
603.0588,250,868.556364
601.8354,250,869.047117
586.3684,250,869.324819
585.0579,250,869.324905
593.956,250,869.324933
584.1721,250,871.51958
587.1232,250,871.820746
579.006,250,872.026837
511.72342,250,872.969304
592.2704,250,873.444657
573.06104,250,873.467653
594.29144,250,873.693607
583.8369,250,873.738045
586.146,250,874.223805
517.8284,250,874.495239
606.4639,250,874.495343
574.6941,250,874.495372
567.21344,250,876.671548
571.5573,250,876.99293
606.48676,250,877.197973
419.7656,250,878.158789
598.67084,250,878.63812
609.0295,250,878.662196
587.32355,250,878.891194
586.0717,250,878.93484
519.4417,250,879.412079
602.62354,250,879.680055
578.85077,250,879.680119
574.2471,250,879.680132
602.5652,250,881.865527
582.67163,250,882.177579
614.8584,250,882.38455
570.0813,250,883.345676
475.66327,250,883.825892
567.7792,250,883.848869
610.5757,250,884.080569
567.76196,250,884.124006
564.78174,250,884.603648
600.48083,250,884.868011
403.64838,250,884.868079
566.05756,250,884.868093
570.4942,250,887.049661
567.4496,250,887.358608
547.32275,250,887.56582
589.5065,250,888.525792
599.8334,250,888.995988
569.9537,250,889.020063
602.92883,250,889.251176
579.57794,250,889.296241
605.85864,250,889.766359
575.22015,250,890.039114
565.74414,250,890.039187
560.4096,250,890.039199
600.32446,250,892.23033
514.01086,250,892.552084
597.5379,250,892.757995
573.4851,250,893.68995
564.88995,250,894.171273
588.71326,250,894.194906
590.1751,250,894.417207
520.1534,250,894.462961
581.80615,250,894.956292
592.7834,250,895.22438
615.94434,250,895.224447
584.6897,250,895.22446
598.7717,250,897.405267
575.0177,250,897.717031
544.7758,250,897.917958
583.59796,250,898.851549
589.8036,250,899.327967
589.33765,250,899.352992
602.8571,250,899.586013
589.41223,250,899.629188
596.9461,250,900.095256
564.64557,250,900.365589
571.1274,250,900.365671
564.6514,250,900.365699
604.0915,250,902.531806
592.54193,250,902.844093
605.0466,250,903.051641
573.53546,250,904.002781
563.81946,250,904.506618
565.1352,250,904.529242
589.6071,250,904.768027
612.651,250,904.81724
558.72833,250,905.304621
604.5124,250,905.575125
609.3763,250,905.575192
603.20734,250,905.575205
474.1603,250,907.83234
513.3047,250,908.154581
563.6396,250,908.363171
597.2821,250,909.308735
599.7829,250,909.793151
586.07086,250,909.818179
587.2446,250,910.047931
583.02893,250,910.092422
584.5705,250,910.571431
564.0971,250,910.846161
554.8897,250,910.846254
610.6308,250,910.846299
561.095,250,913.036117
556.1995,250,913.343619
516.5715,250,913.552822
579.7805,250,914.491331
590.02026,250,914.965893
459.22253,250,914.98963
584.23535,250,915.220958
611.9659,250,915.268155
565.0725,250,915.743936
595.8305,250,916.017892
593.5941,250,916.017975
614.9288,250,916.017988
575.28546,250,918.212052
534.25684,250,918.523314
502.11395,250,918.734234
561.7289,250,919.682604
584.14246,250,920.163905
561.7655,250,920.187616
554.3575,250,920.413881
607.5343,250,920.457614
597.81165,250,920.930879
620.0176,250,921.201145
569.8184,250,921.201209
567.5812,250,921.201222
588.2956,250,923.38263
556.8679,250,923.694373
593.34625,250,923.904285
615.747,250,924.870312
599.4922,250,925.346989
588.19684,250,925.369736
570.6826,250,925.599803
568.94434,250,925.642831
583.8027,250,926.11425
596.8533,250,926.384675
547.17645,250,926.384761
627.9168,250,926.384789
593.77405,250,928.584429
631.1571,250,928.895565
599.421,250,929.106037
601.02405,250,930.0594
570.5502,250,930.535254
590.57544,250,930.557249
597.28955,250,930.778856
573.1674,250,930.824598
549.4151,250,931.304085
524.398,250,931.572052
608.39667,250,931.572116
581.5567,250,931.572129
592.2144,250,933.741335
576.914,250,934.053463
526.94794,250,934.26435
602.3031,250,935.210774
570.3969,250,935.685329
580.77344,250,935.70727
578.92,250,935.941385
571.72906,250,935.982886
584.42194,250,936.466776
586.18616,250,936.737146
441.04056,250,936.737211
610.2696,250,936.737224
592.20483,250,938.938442
589.6739,250,939.248335
592.38947,250,939.459242
525.80804,250,940.407938
481.72284,250,940.885901
582.01666,250,940.908761
542.3751,250,941.131621
596.9799,250,941.179042
606.97614,250,941.654541
578.88495,250,941.934212
603.10803,250,941.934287
594.4912,250,941.934302
576.42334,250,944.100195
612.83826,250,944.415903
569.74115,250,944.626669
602.1227,250,945.58057
578.3134,250,946.063336
515.1722,250,946.085378
589.8989,250,946.322352
552.41156,250,946.364458
599.8178,250,946.848243
573.8962,250,947.118673
563.5684,250,947.118741
576.9285,250,947.118753
575.92664,250,949.285482
569.9192,250,949.594136
603.1133,250,949.800194
590.9414,250,950.762374
589.5366,250,951.239461
573.1833,250,951.262661
599.3566,250,951.495271
429.04547,250,951.542721
603.02594,250,952.022909
607.9912,250,952.299099
587.98956,250,952.299166
591.6509,250,952.299179
569.2673,250,954.481441
599.68475,250,954.787737
592.0224,250,954.998106
587.2703,250,955.953632
570.36847,250,956.42907
543.69025,250,956.450767
558.0655,250,956.684884
602.5792,250,956.729049
602.26904,250,957.208804
594.7597,250,957.479815
594.26263,250,957.47988
591.72455,250,957.479893
597.12085,250,959.651302
506.4881,250,959.966984
568.24225,250,960.172661
462.96246,250,961.117524
594.1295,250,961.585531
588.5725,250,961.608828
595.5405,250,961.841001
530.2141,250,961.884504
588.9254,250,962.354986
523.627,250,962.626131
593.5698,250,962.626193
599.9058,250,962.626206
589.54376,250,964.814482
565.648,250,965.128468
550.62134,250,965.334443
590.16583,250,966.290467
535.87714,250,966.76689
586.05194,250,966.789201
580.4332,250,967.02051
411.37552,250,967.064775
588.91003,250,967.53442
568.6378,250,967.809638
601.2129,250,967.809719
603.56036,250,967.809732
586.36804,250,970.010982
589.0166,250,970.333918
592.63544,250,970.545206
547.2714,250,971.49339
595.66187,250,971.975149
569.6046,250,971.998234
620.40515,250,972.232455
588.25116,250,972.27852
570.5214,250,972.768608
592.8179,250,973.042146
594.8986,250,973.042211
581.97656,250,973.042224
550.0985,250,975.22268
558.92505,250,975.536208
605.3819,250,975.742945
590.8275,250,976.696819
446.26996,250,977.178578
578.3575,250,977.200935
586.3372,250,977.427569
577.35864,250,977.470857
587.0398,250,977.944468
445.9333,250,978.215468
585.27673,250,978.215537
573.50836,250,978.21555
578.0339,250,980.410285
571.18097,250,980.719194
574.09174,250,980.923323
607.99054,250,981.882624
594.89526,250,982.352494
618.22864,250,982.376177
578.29236,250,982.61019
602.67413,250,982.653444
599.47174,250,983.132408
615.9121,250,983.409891
583.00806,250,983.409957
485.27255,250,983.409971
579.36115,250,985.601435
568.4277,250,985.91822
568.4983,250,986.124875
577.37714,250,987.079673
591.79816,250,987.563817
587.97516,250,987.587727
451.5034,250,987.812938
550.80994,250,987.858539
501.02448,250,988.33832
583.8527,250,988.607048
595.92163,250,988.607112
502.62628,250,988.607125
599.4532,250,990.802342
603.39966,250,991.117059
587.26,250,991.325867
612.3659,250,992.253546
602.1558,250,992.724341
581.3691,250,992.748122
589.67365,250,992.976325
547.4768,250,993.020715
579.8863,250,993.479222
353.9376,250,993.752217
565.7494,250,993.752291
565.1138,250,993.752305
589.0296,250,995.940476
566.8078,250,996.251349
318.4078,250,996.467557
399.8471,250,997.422467
564.4322,250,997.901759
590.77423,250,997.924872
617.0713,250,998.155777
412.04922,250,998.198972
566.2257,250,998.675015
557.7458,250,998.950585
570.16833,250,998.950649
431.59863,250,998.950661
578.53204,250,1001.141117
588.5011,250,1001.453626
603.0032,250,1001.661182
582.94006,250,1002.599106
577.3437,250,1003.069334
551.8452,250,1003.091499
572.97534,250,1003.328329
589.1017,250,1003.371499
563.717,250,1003.848529
591.1406,250,1004.109498
441.11694,250,1004.109561
577.792,250,1004.109574
578.9678,250,1006.280224
619.40784,250,1006.60111
541.0956,250,1006.813353
559.35065,250,1007.75256
585.1045,250,1008.235068
568.0172,250,1008.259889
583.15796,250,1008.492542
575.24866,250,1008.537843
602.212,250,1009.008132
571.75616,250,1009.283815
598.71826,250,1009.283902
591.6918,250,1009.28393
588.4518,250,1011.454414
596.5599,250,1011.767875
605.53217,250,1011.96852
573.9092,250,1012.91064
592.0278,250,1013.38465
579.3971,250,1013.407543
586.2981,250,1013.637054
606.27075,250,1013.683157
576.3774,250,1014.155566
564.4826,250,1014.426104
578.1084,250,1014.426168
591.85254,250,1014.426182
608.68976,250,1016.606656
577.35706,250,1016.910801
432.76205,250,1017.121465
580.59467,250,1018.07146
570.3235,250,1018.540295
593.22266,250,1018.561777
560.4818,250,1018.78789
586.59814,250,1018.83209
603.5096,250,1019.313723
581.43774,250,1019.587621
575.7375,250,1019.587684
486.31448,250,1019.587697
582.57117,250,1021.787783
593.4956,250,1022.096401
595.8116,250,1022.303108
584.6871,250,1023.23771
597.5133,250,1023.713716
468.16086,250,1023.736941
584.02704,250,1023.967191
592.5797,250,1024.010926
489.24222,250,1024.486591
591.9948,250,1024.75924
599.66724,250,1024.759326
594.93115,250,1024.75934
543.6918,250,1026.970049
612.47424,250,1027.279181
582.91284,250,1027.485346
567.9112,250,1028.459088
588.89954,250,1028.928195
550.96704,250,1028.954833
585.34503,250,1029.186626
465.4253,250,1029.229882
616.203,250,1029.705935
579.96466,250,1029.983461
586.99695,250,1029.983529
563.9323,250,1029.983542
571.7351,250,1032.163882
576.38135,250,1032.479353
589.1754,250,1032.684333
593.177,250,1033.643026
550.48676,250,1034.125546
557.9402,250,1034.148604
597.97327,250,1034.388313
421.12692,250,1034.430064
468.04214,250,1034.908306
578.46686,250,1035.173885
607.6175,250,1035.173947
560.0004,250,1035.17396
605.098,250,1037.342598
589.18475,250,1037.661708
575.3264,250,1037.872572
585.4643,250,1038.829195
513.2594,250,1039.299612
616.04614,250,1039.321191
605.5761,250,1039.549502
579.9418,250,1039.592913
518.30066,250,1040.067105
555.2518,250,1040.335309
574.7475,250,1040.335391
575.6049,250,1040.335404
603.7877,250,1042.486408
571.5916,250,1042.798212
591.07965,250,1043.008176
588.5203,250,1043.965075
606.04083,250,1044.455218
520.11224,250,1044.478126
584.19275,250,1044.703616
618.5297,250,1044.748676
591.52484,250,1045.23106
571.4605,250,1045.501855
598.3904,250,1045.50192
616.59485,250,1045.501933
569.2432,250,1047.672233
532.0361,250,1047.98409
579.2197,250,1048.185597
611.05035,250,1049.13016
592.97656,250,1049.592112
581.3176,250,1049.613427
585.91406,250,1049.835192
598.98,250,1049.882491
534.79407,250,1050.342566
508.53152,250,1050.611835
581.05994,250,1050.611899
633.2776,250,1050.611912
590.4851,250,1052.772981
588.71405,250,1053.088032
568.37225,250,1053.297338
608.345,250,1054.237369
558.9579,250,1054.710871
606.6892,250,1054.732221
587.2277,250,1054.959028
604.4587,250,1055.003265
604.7288,250,1055.469272
586.01044,250,1055.731427
649.6138,250,1055.731513
496.4956,250,1055.73154
556.79224,250,1057.900031
565.95795,250,1058.209641
599.16705,250,1058.41878
563.89514,250,1059.366362
539.5423,250,1059.835258
596.1378,250,1059.85795
584.42596,250,1060.082559
585.4862,250,1060.128153
580.31305,250,1060.596448
613.5938,250,1060.863088
578.95044,250,1060.863169
580.53326,250,1060.863183
591.58746,250,1063.021598
572.45264,250,1063.334251
586.348,250,1063.53697
570.6009,250,1064.463825
569.24854,250,1064.928655
569.9811,250,1064.951656
578.66364,250,1065.18483
626.1814,250,1065.2304
594.75916,250,1065.704656
581.74335,250,1065.972699
596.31683,250,1065.972763
553.5846,250,1065.972776
566.9494,250,1068.145967
600.0207,250,1068.458839
600.9016,250,1068.665053
583.43097,250,1069.607906
602.91144,250,1070.082093
568.22327,250,1070.105699
601.05725,250,1070.33813
596.5228,250,1070.38044
603.6037,250,1070.850753
572.6305,250,1071.11915
559.8665,250,1071.119215
617.47894,250,1071.119228
598.46893,250,1073.288719
541.1174,250,1073.608867
598.07196,250,1073.815536
428.80743,250,1074.764881
587.09296,250,1075.240807
427.8654,250,1075.266659
569.5681,250,1075.492379
561.9492,250,1075.535215
521.93726,250,1076.013083
588.6293,250,1076.279437
607.41327,250,1076.2795
592.95496,250,1076.279512
562.41064,250,1078.451555
586.6636,250,1078.764293
553.14087,250,1078.969839
557.9135,250,1079.915034
559.75665,250,1080.395228
586.94824,250,1080.417482
583.2601,250,1080.646433
577.0284,250,1080.69216
570.39044,250,1081.159504
564.3383,250,1081.431274
570.67395,250,1081.431347
569.8634,250,1081.43136
593.2521,250,1083.588644
573.8315,250,1083.890836
486.9486,250,1084.093292
580.7539,250,1085.038637
567.6463,250,1085.508513
577.21063,250,1085.531429
501.3496,250,1085.759185
582.55615,250,1085.801761
508.11102,250,1086.273783
568.8056,250,1086.542032
589.9203,250,1086.542096
589.423,250,1086.542109
575.57294,250,1088.708394
584.72314,250,1089.022928
592.5058,250,1089.231486
566.3441,250,1090.177037
605.38776,250,1090.645628
562.2731,250,1090.669177
579.6891,250,1090.893083
589.5948,250,1090.934104
610.2893,250,1091.409715
591.1431,250,1091.673928
569.81104,250,1091.673991
574.0003,250,1091.674004
600.37976,250,1093.864591
554.4661,250,1094.182109
518.4959,250,1094.384346
558.6227,250,1095.314212
511.3472,250,1095.787448
585.12665,250,1095.80859
596.24866,250,1096.035355
598.5861,250,1096.078715
574.9384,250,1096.558531
557.80054,250,1096.829886
628.7888,250,1096.829949
621.5772,250,1096.829962
581.7341,250,1098.959542
563.4467,250,1099.270402
537.3872,250,1099.474148
577.8545,250,1100.408708
560.0945,250,1100.873654
587.54517,250,1100.898566
560.6403,250,1101.123967
616.94183,250,1101.166415
567.5058,250,1101.638175
617.1698,250,1101.902062
630.4942,250,1101.902125
582.7267,250,1101.902138
582.7399,250,1104.073199
567.80756,250,1104.38849
557.9999,250,1104.592902
600.88257,250,1105.52239
581.9433,250,1105.990052
587.101,250,1106.014835
597.5943,250,1106.247731
598.60944,250,1106.290525
591.4054,250,1106.76132
551.3909,250,1107.030345
588.7734,250,1107.030408
584.1142,250,1107.030421
598.12384,250,1109.208246
589.5913,250,1109.514087
605.0178,250,1109.720424
628.7802,250,1110.670724
598.75165,250,1111.143777
589.7074,250,1111.166762
577.1496,250,1111.395352
592.0435,250,1111.436142
421.41858,250,1111.906125
577.0837,250,1112.169487
496.31497,250,1112.169549
585.8458,250,1112.169563
570.73505,250,1114.343257
577.8551,250,1114.655852
581.6818,250,1114.863451
568.8583,250,1115.807324
578.5119,250,1116.280459
552.5253,250,1116.301579
468.5148,250,1116.523114
599.35944,250,1116.562317
572.1635,250,1117.034185
539.894,250,1117.290921
560.3002,250,1117.290986
579.61145,250,1117.290999
570.133,250,1119.46248
597.275,250,1119.777465
581.15454,250,1119.984612
606.28503,250,1120.926392
569.63403,250,1121.408076
580.73517,250,1121.431134
593.3434,250,1121.655136
549.28784,250,1121.70027
590.9887,250,1122.165691
551.42926,250,1122.429992
569.9283,250,1122.430057
467.4124,250,1122.43007
561.6259,250,1124.59308
584.01074,250,1124.902546
511.25003,250,1125.10487
601.65936,250,1126.036034
603.5925,250,1126.494564
578.44055,250,1126.520938
563.8998,250,1126.745835
553.123,250,1126.787086
507.6826,250,1127.258598
503.58527,250,1127.529865
581.2929,250,1127.529977
575.2369,250,1127.530005
557.05096,250,1129.678007
563.2942,250,1129.984945
555.94104,250,1130.18627
570.7569,250,1131.123948
593.53174,250,1131.589408
596.97284,250,1131.612211
589.9129,250,1131.840687
600.93335,250,1131.881966
566.40454,250,1132.352129
591.5311,250,1132.617451
564.47723,250,1132.617515
556.35944,250,1132.617528
592.6086,250,1134.770774
561.9596,250,1135.080643
580.5302,250,1135.27636
580.7502,250,1136.219214
560.4575,250,1136.690177
605.96533,250,1136.712612
578.58453,250,1136.936236
560.7049,250,1136.982504
588.1951,250,1137.450327
574.16125,250,1137.721323
554.7675,250,1137.721386
579.458,250,1137.721399
582.37616,250,1139.895376
610.62823,250,1140.206031
618.4342,250,1140.40966
570.31024,250,1141.352654
593.0135,250,1141.830106
563.87756,250,1141.853066
580.2225,250,1142.084786
518.4965,250,1142.127611
575.2461,250,1142.596624
582.8335,250,1142.868629
562.4844,250,1142.868693
589.1571,250,1142.868706
600.9509,250,1145.04385
583.29486,250,1145.348618
461.57062,250,1145.560154
558.6542,250,1146.511322
612.27814,250,1146.981899
541.27563,250,1147.008022
563.65967,250,1147.239522
595.78125,250,1147.28195
559.9848,250,1147.748749
564.4241,250,1148.017663
596.3852,250,1148.017726
562.0161,250,1148.017739
590.1557,250,1150.191454
590.1841,250,1150.494487
518.7671,250,1150.693591
553.3563,250,1151.645962
568.2417,250,1152.111027
598.39984,250,1152.134483
595.0766,250,1152.362813
586.06396,250,1152.403307
566.04144,250,1152.874097
562.6891,250,1153.142753
580.43286,250,1153.142825
583.84515,250,1153.142841
624.4562,250,1155.337523
589.7443,250,1155.649752
585.2265,250,1155.851137
579.5128,250,1156.798651
605.627,250,1157.27271
559.156,250,1157.296564
441.64896,250,1157.525666
578.48376,250,1157.569771
564.91144,250,1158.031348
600.4083,250,1158.304377
601.6538,250,1158.30444
585.86884,250,1158.304453
578.8868,250,1160.484159
552.5111,250,1160.799703
611.9884,250,1161.013429
603.37335,250,1161.953283
606.21893,250,1162.423084
402.1982,250,1162.446904
616.8106,250,1162.671632
584.2905,250,1162.716888
575.24695,250,1163.184209
597.02246,250,1163.453377
558.4437,250,1163.453442
587.5002,250,1163.453455
603.5083,250,1165.610368
589.5052,250,1165.920585
426.40506,250,1166.131364
599.34235,250,1167.067001
605.2325,250,1167.534013
542.70703,250,1167.555393
576.6461,250,1167.7852
592.04034,250,1167.830309
570.102,250,1168.303341
606.8691,250,1168.567507
580.9691,250,1168.567569
611.8628,250,1168.567582
593.9031,250,1170.736404
594.63965,250,1171.047497
572.76544,250,1171.254869
571.11444,250,1172.193954
597.33136,250,1172.667162
583.6713,250,1172.688365
577.7993,250,1172.905414
582.25415,250,1172.951088
581.9596,250,1173.417779
570.3075,250,1173.688997
592.91876,250,1173.689063
601.8891,250,1173.689076
570.6377,250,1175.84121
577.858,250,1176.147602
590.2963,250,1176.360025
590.71735,250,1177.30162
579.8931,250,1177.768819
609.70624,250,1177.792253
581.9968,250,1178.018853
591.403,250,1178.061936
554.7393,250,1178.5354
564.8017,250,1178.806165
578.1671,250,1178.806226
559.6041,250,1178.806239
596.7606,250,1180.993017
587.5628,250,1181.299143
600.4896,250,1181.506168
565.03094,250,1182.453508
592.48065,250,1182.935267
606.50977,250,1182.957408
607.6872,250,1183.187442
584.149,250,1183.232718
591.5681,250,1183.704704
567.1601,250,1183.975018
564.48914,250,1183.975083
602.53815,250,1183.975096
597.3211,250,1186.165456
596.338,250,1186.474844
563.3217,250,1186.682349
592.29175,250,1187.613764
536.1281,250,1188.08112
453.77597,250,1188.103546
531.1687,250,1188.333078
429.79196,250,1188.373902
596.57465,250,1188.845015
570.3301,250,1189.113796
558.3083,250,1189.11386
570.86414,250,1189.113873
572.24896,250,1191.274454
600.5317,250,1191.582788
568.61017,250,1191.786311
569.0216,250,1192.709056
608.5748,250,1193.190057
568.9496,250,1193.213093
561.11145,250,1193.440733
591.60925,250,1193.488121
543.7227,250,1193.966612
583.5693,250,1194.238939
599.6303,250,1194.239024
580.6556,250,1194.239038
578.4283,250,1196.380582
577.963,250,1196.69671
551.1582,250,1196.902864
595.13916,250,1197.85772
578.8632,250,1198.337474
579.56665,250,1198.358989
562.8947,250,1198.586772
612.7735,250,1198.62961
566.4709,250,1199.095215
587.1614,250,1199.361222
576.9593,250,1199.361319
575.86646,250,1199.361334
597.39874,250,1201.528544
539.4238,250,1201.844109
558.9245,250,1202.05088
608.2014,250,1202.995015
573.9687,250,1203.464759
499.63867,250,1203.486364
435.25317,250,1203.718883
457.17386,250,1203.760759
572.47284,250,1204.239415
571.7713,250,1204.50993
592.4952,250,1204.509995
589.7096,250,1204.510008
580.51013,250,1206.772693
528.28,250,1207.10006
583.0823,250,1207.314936
515.54364,250,1208.285683
570.3323,250,1208.77357
576.50024,250,1208.796432
576.7572,250,1209.036263
509.93295,250,1209.080154
604.5481,250,1209.561258
554.1776,250,1209.839504
600.93994,250,1209.839591
577.00653,250,1209.839617
413.89984,250,1212.102296
603.40765,250,1212.431231
604.1585,250,1212.651847
582.21313,250,1213.644825
571.85596,250,1214.147898
549.7873,250,1214.17564
618.63385,250,1214.422227
598.14966,250,1214.466929
472.5922,250,1214.968211
403.2287,250,1215.23899
562.99316,250,1215.239072
594.5697,250,1215.239085
583.11334,250,1217.416463
595.2187,250,1217.727232
571.37366,250,1217.932401
595.58307,250,1218.880349
434.38873,250,1219.343658
558.4214,250,1219.36586
491.29742,250,1219.589537
593.662,250,1219.635309
582.513,250,1220.111642
599.9154,250,1220.380308
573.92065,250,1220.380373
599.4113,250,1220.380386
504.43542,250,1222.531204
571.87976,250,1222.847414
562.8719,250,1223.055448
405.18936,250,1224.005526
594.4505,250,1224.486564
478.9527,250,1224.507829
596.4713,250,1224.728711
594.9771,250,1224.772018
589.39923,250,1225.240355
559.36395,250,1225.509756
595.59564,250,1225.509818
596.3961,250,1225.509831
537.58685,250,1227.685879
573.39734,250,1227.993274
568.0866,250,1228.201397
578.22437,250,1229.138214
609.61127,250,1229.601635
574.333,250,1229.623762
574.0813,250,1229.851612
580.404,250,1229.898184
552.14624,250,1230.36329
577.16675,250,1230.637791
585.11755,250,1230.637856
588.7587,250,1230.637869
565.9312,250,1232.809646
606.71606,250,1233.119248
610.1504,250,1233.323865
499.67807,250,1234.246618
464.89847,250,1234.72014
593.3775,250,1234.743421
443.18243,250,1234.975746
508.9649,250,1235.023078
590.66144,250,1235.501159
570.0076,250,1235.768914
596.4596,250,1235.768979
569.2185,250,1235.768993
603.15674,250,1237.944037
581.94794,250,1238.255837
590.5784,250,1238.461201
535.9282,250,1239.415665
592.02203,250,1239.893802
594.7625,250,1239.918781
608.224,250,1240.147092
580.70374,250,1240.190047
571.9679,250,1240.670641
597.9385,250,1240.943271
515.26184,250,1240.943344
569.4219,250,1240.943357
577.23486,250,1243.134649
591.97943,250,1243.447648
579.7832,250,1243.653298
559.5675,250,1244.60553
576.76764,250,1245.075707
534.64984,250,1245.098935
600.9206,250,1245.320778
573.1806,250,1245.366455
557.48584,250,1245.838506
597.7921,250,1246.108946
590.48065,250,1246.109033
533.3814,250,1246.109061
589.1634,250,1248.273789
521.08057,250,1248.580137
585.2606,250,1248.782907
569.2681,250,1249.731412
598.5342,250,1250.200517
589.5694,250,1250.22172
570.51447,250,1250.451123
580.09534,250,1250.495331
580.73,250,1250.960264
579.02606,250,1251.232093
592.60315,250,1251.232157
579.8429,250,1251.23217
580.59894,250,1253.407451
603.8036,250,1253.714921
607.24384,250,1253.922826
612.6289,250,1254.858332
570.05255,250,1255.331069
585.59766,250,1255.354412
602.6909,250,1255.576409
579.51154,250,1255.620243
590.27527,250,1256.095243
580.41675,250,1256.369579
519.4666,250,1256.369645
586.1212,250,1256.369658
581.29034,250,1258.56482
586.35504,250,1258.871742
539.3842,250,1259.069968
616.2314,250,1260.015214
592.90326,250,1260.492862
593.83026,250,1260.515953
586.0563,250,1260.741632
421.25513,250,1260.784305
575.0199,250,1261.263403
582.46204,250,1261.531366
581.1878,250,1261.531451
594.0131,250,1261.531465
568.43286,250,1263.706821
597.5013,250,1264.022579
595.48376,250,1264.229125
562.7882,250,1265.167351
547.36554,250,1265.647445
589.5866,250,1265.669086
593.8126,250,1265.898705
512.05084,250,1265.941745
585.03705,250,1266.417284
585.86053,250,1266.682455
567.9104,250,1266.682518
576.20966,250,1266.682531
600.07434,250,1268.856989
560.77374,250,1269.169424
546.2496,250,1269.385129
567.99133,250,1270.320855
580.1247,250,1270.795547
580.6106,250,1270.818208
563.55695,250,1271.038928
575.7069,250,1271.083556
523.92377,250,1271.578412
481.71066,250,1271.844767
600.5832,250,1271.844833
577.8994,250,1271.844846
564.21606,250,1274.009534
409.94904,250,1274.32394
584.09094,250,1274.532659
536.4263,250,1275.471758
602.6389,250,1275.940532
583.20844,250,1275.963481
560.7007,250,1276.192938
588.46686,250,1276.236845
581.0003,250,1276.716563
600.3862,250,1276.982941
474.12134,250,1276.983005
619.35944,250,1276.983018
492.56155,250,1279.137848
557.43604,250,1279.446209
603.159,250,1279.653795
538.90466,250,1280.592074
584.52277,250,1281.062751
580.4975,250,1281.084554
590.24945,250,1281.312386
580.8348,250,1281.35926
591.2694,250,1281.827884
595.49146,250,1282.10039
557.1941,250,1282.100465
572.51196,250,1282.100478
595.20197,250,1284.277221
415.14197,250,1284.584961
599.6642,250,1284.79078
596.3354,250,1285.73295
604.49164,250,1286.197656
573.3276,250,1286.219834
417.47574,250,1286.44665
583.2624,250,1286.492417
564.0617,250,1286.969364
567.20105,250,1287.236872
582.0522,250,1287.236935
565.32056,250,1287.236948
579.6104,250,1289.397692
472.80936,250,1289.698846
517.6724,250,1289.906132
484.77774,250,1290.853149
557.65326,250,1291.326978
558.1887,250,1291.349217
614.2636,250,1291.58285
605.1834,250,1291.626202
548.6732,250,1292.106151
590.9154,250,1292.376008
574.19495,250,1292.376079
546.63983,250,1292.376093
570.929,250,1294.528474
564.0783,250,1294.834984
586.76605,250,1295.048748
602.1029,250,1296.003475
436.81918,250,1296.470104
592.7978,250,1296.493831
569.4404,250,1296.726539
566.34656,250,1296.76863
572.42053,250,1297.241959
596.9131,250,1297.506308
513.86926,250,1297.506378
560.10455,250,1297.506391
593.90533,250,1299.675923
598.0785,250,1299.985484
604.86554,250,1300.189343
575.3373,250,1301.123623
586.472,250,1301.604728
602.4121,250,1301.626149
488.54077,250,1301.860509
596.8654,250,1301.902316
597.1132,250,1302.380856
583.06415,250,1302.651262
577.14996,250,1302.651336
400.89417,250,1302.651349
513.588,250,1304.831397
576.6109,250,1305.136951
581.92773,250,1305.341747
576.5062,250,1306.282889
466.98773,250,1306.759615
431.2038,250,1306.780928
595.8768,250,1307.004679
383.90164,250,1307.047035
607.5686,250,1307.51487
389.86798,250,1307.772297
578.0584,250,1307.772366
605.91504,250,1307.772379
614.233,250,1309.929624
601.39233,250,1310.236388
518.4917,250,1310.441077
569.3426,250,1311.376801
557.11,250,1311.845357
618.7401,250,1311.868854
584.2492,250,1312.097953
592.577,250,1312.141136
520.12115,250,1312.616127
493.8911,250,1312.886811
557.08057,250,1312.886875
593.9765,250,1312.886889
553.7057,250,1315.052435
535.8391,250,1315.360385
567.88794,250,1315.572994
559.96814,250,1316.507343
571.13324,250,1316.986648
586.0861,250,1317.01139
570.64716,250,1317.240999
561.1854,250,1317.282627
591.3915,250,1317.753144
572.2492,250,1318.023613
599.8013,250,1318.023677
536.89514,250,1318.02369
600.4041,250,1320.162218
566.5941,250,1320.473205
547.8037,250,1320.676347
589.91614,250,1321.61925
593.96094,250,1322.088513
628.7154,250,1322.11073
594.7775,250,1322.33581
578.0783,250,1322.380657
605.0218,250,1322.856231
582.0668,250,1323.123082
427.22015,250,1323.123147
588.983,250,1323.123161
582.9152,250,1325.265288
565.64703,250,1325.579359
581.3798,250,1325.782744
578.72266,250,1326.713184
580.54047,250,1327.183823
566.684,250,1327.205642
520.5467,250,1327.426174
539.28876,250,1327.468921
581.4878,250,1327.928124
618.9698,250,1328.196742
581.07007,250,1328.196827
578.8306,250,1328.196853
530.36835,250,1330.390408
580.5981,250,1330.695643
589.9009,250,1330.901398
593.3896,250,1331.85047
415.2664,250,1332.315191
577.4314,250,1332.336713
588.817,250,1332.560024
570.9261,250,1332.605064
581.5505,250,1333.064225
489.1771,250,1333.325834
577.2775,250,1333.325896
576.7586,250,1333.325909
598.83167,250,1335.491411
560.3323,250,1335.801501
510.31918,250,1336.011864
